ticker,market,date,dividend,split_ratio,raw_overnight_gap_pct,adjusted_overnight_gap_pct,absolute_gap_reduction_pct_point,raw_smma200_change_pct,adjusted_smma200_change_pct,smma200_jump_reduction_pct_point
VZ,US,2025-01-10,0.678,0.0,-1.9517,-0.2143,1.7374,-0.02381,-0.000469,0.023341
VZ,US,2025-04-10,0.678,0.0,-0.9326,0.6586,0.274,0.03156,0.058919,-0.027359
VZ,US,2025-07-10,0.678,0.0,-1.7367,-0.1479,1.5888,0.011033,0.038352,-0.027319
VZ,US,2025-10-10,0.69,0.0,-1.4205,0.274,1.1465,-0.02222,0.004207,0.018014
VZ,US,2026-01-12,0.69,0.0,-1.5818,0.1257,1.4561,-0.018177,0.009838,0.008339
VZ,US,2026-04-10,0.708,0.0,-1.4441,0.0382,1.4059,0.035905,0.066014,-0.030109
VZ,US,2026-07-10,0.708,0.0,-1.4915,0.1878,1.3037,-0.019449,0.008161,0.011287
CMCSA,US,2023-10-03,0.27179,0.0,-1.3936,-0.7466,0.647,,,
CMCSA,US,2024-01-02,0.27179,0.0,-0.6613,-0.0,0.6613,,,
CMCSA,US,2024-04-02,0.290534,0.0,-0.2365,0.5003,-0.2638,,,
CMCSA,US,2024-07-03,0.290534,0.0,-1.0744,-0.2642,0.8102,-0.050832,-0.04259,0.008241
CMCSA,US,2024-10-02,0.290534,0.0,-0.7434,0.0,0.7434,-0.003754,0.00674,-0.002986
CMCSA,US,2025-01-08,0.290534,0.0,-1.0758,-0.2441,0.8317,-0.051919,-0.041341,0.010578
CMCSA,US,2025-04-02,0.309278,0.0,-1.1166,-0.2198,0.8967,-0.043707,-0.031168,0.012539
CMCSA,US,2025-07-02,0.309278,0.0,-1.1561,-0.25,0.9061,-0.03645,-0.022485,0.013965
CMCSA,US,2025-10-01,0.309278,0.0,-1.2094,-0.1608,1.0486,-0.084395,-0.070474,0.013922
CMCSA,US,2026-01-05,0.0,1.067,0.1622,0.1622,0.0,-0.068773,-0.057703,0.01107
CMCSA,US,2026-01-14,0.33,0.0,-1.5098,-0.3552,1.1546,-0.062297,-0.046147,0.016149
CMCSA,US,2026-04-01,0.33,0.0,-1.6719,-0.5285,1.1434,-0.060715,-0.042927,0.017788
CMCSA,US,2026-07-01,0.33,0.0,-1.222,0.1239,1.0981,-0.107717,-0.09003,0.017687
INTU,US,2023-10-05,0.9,0.0,-0.2822,-0.1084,0.1738,,,
INTU,US,2024-01-09,0.9,0.0,-1.2083,-1.0595,0.1488,,,
INTU,US,2024-04-09,0.9,0.0,0.7315,0.8722,-0.1407,,,
INTU,US,2024-07-10,0.9,0.0,-2.1109,-1.9753,0.1356,0.03846,0.040262,-0.001802
INTU,US,2024-10-10,1.04,0.0,-0.5807,-0.4141,0.1666,0.015889,0.017974,-0.002085
INTU,US,2025-01-10,1.04,0.0,-1.1517,-0.9872,0.1645,0.009919,0.012252,-0.002332
INTU,US,2025-04-10,1.04,0.0,-2.2465,-2.0758,0.1707,-0.024608,-0.022172,0.002435
INTU,US,2025-07-10,1.04,0.0,-0.1507,-0.0156,0.1351,0.091084,0.094025,-0.002941
INTU,US,2025-10-09,1.2,0.0,-0.4257,-0.2437,0.182,-0.006319,-0.00369,0.002629
INTU,US,2026-01-09,1.2,0.0,-0.3524,-0.1688,0.1835,-0.005866,-0.003041,0.002825
INTU,US,2026-04-09,1.2,0.0,-2.3902,-2.0885,0.3016,-0.19954,-0.197233,0.002307
INTU,US,2026-07-09,1.2,0.0,-4.2154,-3.7911,0.4243,-0.24209,-0.239294,0.002796
IBM,US,2023-08-09,1.66,0.0,-0.6648,0.4783,0.1865,,,
IBM,US,2023-11-09,1.66,0.0,-0.9998,0.123,0.8768,,,
IBM,US,2024-02-08,1.66,0.0,-0.6041,0.3021,0.3021,,,
IBM,US,2024-05-09,1.67,0.0,-1.4126,-0.4339,0.9787,0.010013,0.020317,-0.010304
IBM,US,2024-08-09,1.67,0.0,-0.7424,0.1257,0.6168,0.074058,0.087371,-0.013312
IBM,US,2024-11-12,1.67,0.0,-0.782,-0.0,0.7819,0.085951,0.099616,-0.013665
IBM,US,2025-02-10,1.67,0.0,-0.5865,0.0758,0.5107,0.148237,0.163077,-0.01484
IBM,US,2025-05-09,1.68,0.0,-0.6414,0.0198,0.6216,0.102561,0.115965,-0.013403
IBM,US,2025-08-08,1.68,0.0,-0.5117,0.161,0.3507,0.039839,0.051595,-0.011756
IBM,US,2025-11-10,1.68,0.0,0.1436,0.6958,-0.5521,0.149978,0.163191,-0.013213
IBM,US,2026-02-10,1.68,0.0,-0.4556,0.112,0.3436,0.072277,0.083488,-0.011211
IBM,US,2026-05-08,1.69,0.0,-0.6831,0.0479,0.6352,-0.044296,-0.034278,0.010018
GS,US,2023-08-30,2.75,0.0,-0.7668,0.0606,0.7062,,,
GS,US,2023-11-29,2.75,0.0,-0.1925,0.627,-0.4345,,,
GS,US,2024-02-28,2.75,0.0,-0.9263,-0.2242,0.7021,,,
GS,US,2024-05-30,2.75,0.0,-0.9121,-0.3125,0.5996,0.110101,0.119062,-0.008961
GS,US,2024-08-30,3.0,0.0,-0.445,0.144,0.3011,0.139114,0.149197,-0.010083
GS,US,2024-12-02,3.0,0.0,-0.0937,0.4013,-0.3076,0.191169,0.201846,-0.010678
GS,US,2025-02-28,3.0,0.0,-0.0345,0.4612,-0.4266,0.147618,0.157573,-0.009955
GS,US,2025-05-30,3.0,0.0,-0.8035,-0.309,0.4945,0.099179,0.108608,-0.009429
GS,US,2025-08-29,4.0,0.0,-0.6003,-0.0682,0.5321,0.172743,0.183328,-0.010585
GS,US,2025-12-02,4.0,0.0,0.0321,0.528,-0.4959,0.159829,0.169816,-0.009987
GS,US,2026-03-02,4.5,0.0,-2.2767,-1.7624,0.5143,0.120211,0.129655,-0.009444
GS,US,2026-06-01,4.5,0.0,-0.9975,-0.5612,0.4363,0.198874,0.209137,-0.010262
MS,US,2023-07-28,0.85,0.0,-0.3127,0.6094,-0.2967,,,
MS,US,2023-10-30,0.85,0.0,-0.4972,0.7189,-0.2218,,,
MS,US,2024-01-30,0.85,0.0,-0.7304,0.242,0.4884,,,
MS,US,2024-04-29,0.85,0.0,-1.6159,-0.7067,0.9092,,,
MS,US,2024-07-31,0.925,0.0,-0.6554,0.2382,0.4171,0.078825,0.09217,-0.013345
MS,US,2024-10-31,0.925,0.0,-0.6699,0.1154,0.5546,0.121362,0.136138,-0.014777
MS,US,2025-01-31,0.925,0.0,-0.5717,0.0899,0.4818,0.171594,0.186727,-0.015133
MS,US,2025-04-30,0.925,0.0,-2.6676,-1.8866,0.781,0.03577,0.048589,-0.012818
MS,US,2025-07-31,1.0,0.0,-1.2005,-0.5141,0.6864,0.120253,0.134706,-0.014453
MS,US,2025-10-31,1.0,0.0,-1.1557,-0.554,0.6018,0.152281,0.166258,-0.013976
MS,US,2026-01-30,1.0,0.0,-1.2007,-0.656,0.5446,0.158192,0.171209,-0.013017
MS,US,2026-04-30,1.0,0.0,-0.7911,-0.258,0.5332,0.143959,0.156171,-0.012212
BKNG,US,2024-03-07,0.35,0.0,0.1596,0.4159,-0.2563,,,
BKNG,US,2024-06-07,0.35,0.0,-0.5979,-0.3691,0.2288,0.06893,0.071234,-0.002304
BKNG,US,2024-09-06,0.35,0.0,-0.1253,0.1063,0.0191,0.037596,0.040385,-0.002789
BKNG,US,2024-12-06,0.35,0.0,-0.5284,-0.3635,0.1649,0.203326,0.20693,-0.003604
BKNG,US,2025-03-07,0.384,0.0,-0.3667,-0.1626,0.2041,0.074109,0.077302,-0.003193
BKNG,US,2025-06-06,0.384,0.0,0.8085,0.9826,-0.174,0.153012,0.156647,-0.003635
BKNG,US,2025-09-05,0.384,0.0,0.147,0.3194,-0.1724,0.093238,0.096501,-0.003263
BKNG,US,2025-12-05,0.384,0.0,0.1673,0.3589,-0.1917,0.043101,0.046243,-0.003142
BKNG,US,2026-03-06,0.42,0.0,-2.0653,-1.8419,0.2234,-0.026718,-0.023629,0.003088
BKNG,US,2026-04-06,0.0,25.0,-0.9074,-0.9074,0.0,-0.03709,-0.03433,0.002759
BKNG,US,2026-06-05,0.42,0.0,0.0298,0.2813,-0.2515,-0.055082,-0.051777,0.003305
HON,US,2023-08-10,1.018125,0.0,-0.539,0.0053,0.5337,,,
HON,US,2023-11-09,1.067549,0.0,-0.4062,0.1798,0.2264,,,
HON,US,2024-02-29,1.067549,0.0,0.3644,0.9161,-0.5517,,,
HON,US,2024-05-16,1.067549,0.0,-0.0439,0.4854,-0.4415,0.031454,0.037706,-0.006252
HON,US,2024-08-16,1.067549,0.0,-0.4384,0.1064,0.332,0.001316,0.008291,-0.006975
HON,US,2024-11-15,1.116972,0.0,-0.724,-0.2353,0.4887,0.069076,0.077535,-0.00846
HON,US,2025-02-28,1.116972,0.0,0.3392,0.8762,-0.537,0.013833,0.021836,-0.008003
HON,US,2025-05-16,1.116972,0.0,0.0045,0.5155,-0.511,0.037845,0.046992,-0.009146
HON,US,2025-08-15,1.116972,0.0,-0.0825,0.4376,-0.3552,0.010002,0.018856,-0.008854
HON,US,2025-10-30,0.0,1.061,0.573,0.573,-0.0,-0.00011,0.006521,-0.006411
HON,US,2025-11-14,1.248034,0.0,-0.7055,-0.1107,0.5947,-0.002528,0.006733,-0.004205
HON,US,2026-02-27,1.248034,0.0,0.2076,0.7051,-0.4975,0.097236,0.107875,-0.010639
HON,US,2026-05-15,1.248034,0.0,-0.9554,-0.411,0.5443,0.009832,0.019396,-0.009564
HON,US,2026-06-29,0.0,0.9535,-1.1844,-1.1844,0.0,0.014233,0.022471,-0.008238
SPGI,US,2023-08-25,0.851466,0.0,0.4987,0.7329,-0.2343,,,
SPGI,US,2023-11-27,0.851466,0.0,-0.648,-0.4321,0.2159,,,
SPGI,US,2024-02-26,0.860927,0.0,-0.3628,-0.1555,0.2073,,,
SPGI,US,2024-05-29,0.860927,0.0,-1.0975,-0.8882,0.2093,0.01797,0.020354,-0.002384
SPGI,US,2024-08-27,0.860927,0.0,-0.3366,-0.1557,0.181,0.093709,0.096718,-0.003009
SPGI,US,2024-11-26,0.860927,0.0,0.2036,0.3791,-0.1755,0.081582,0.08463,-0.003047
SPGI,US,2025-02-26,0.908231,0.0,-0.1819,-0.0019,0.18,0.06847,0.071621,-0.003151
SPGI,US,2025-05-28,0.908231,0.0,-0.3967,-0.2113,0.1854,0.03978,0.042929,-0.003149
SPGI,US,2025-08-26,0.908231,0.0,-0.5238,-0.3504,0.1734,0.064346,0.067667,-0.00332
SPGI,US,2025-11-25,0.908231,0.0,0.2208,0.4178,-0.197,0.00159,0.004704,-0.003114
SPGI,US,2026-02-25,0.917692,0.0,0.2726,0.5056,-0.2331,-0.070259,-0.067295,0.002964
SPGI,US,2026-05-29,0.917692,0.0,-0.5938,-0.3624,0.2314,-0.053217,-0.049865,0.003352
SPGI,US,2026-07-01,0.0,1.057,3.7067,3.7067,0.0,-0.031715,-0.028529,0.003186
QCOM,US,2023-08-30,0.8,0.0,-1.0722,-0.3717,0.7005,,,
QCOM,US,2023-11-29,0.8,0.0,2.0934,2.7427,-0.6493,,,
QCOM,US,2024-02-28,0.8,0.0,-1.4529,-0.9524,0.5005,,,
QCOM,US,2024-05-30,0.85,0.0,-0.1248,0.2844,-0.1596,0.223736,0.231088,-0.007352
QCOM,US,2024-09-05,0.85,0.0,-1.3609,-0.8512,0.5097,0.029233,0.035488,-0.006256
QCOM,US,2024-12-05,0.85,0.0,-0.4592,0.0615,0.3976,0.008045,0.01498,-0.006935
QCOM,US,2025-03-06,0.85,0.0,-2.7636,-2.2393,0.5243,-0.010247,-0.002695,0.007553
QCOM,US,2025-06-05,0.89,0.0,-0.1677,0.432,-0.2642,-0.027364,-0.01909,0.008274
QCOM,US,2025-09-04,0.89,0.0,-0.6867,-0.1215,0.5652,0.011759,0.021246,-0.009488
QCOM,US,2025-12-04,0.89,0.0,-0.4227,0.0861,0.3366,0.046781,0.056771,-0.00999
QCOM,US,2026-03-05,0.89,0.0,-1.3762,-0.743,0.6332,-0.069682,-0.06111,0.008573
QCOM,US,2026-06-04,0.92,0.0,-4.2238,-3.8701,0.3537,0.251286,0.264802,-0.013516
NOW,US,2025-12-18,0.0,5.0,0.0204,0.0204,0.0,-0.065776,-0.065776,0.0
UNP,US,2023-08-30,1.3,0.0,-0.282,0.3016,-0.0196,,,
UNP,US,2023-12-07,1.3,0.0,-0.2361,0.3237,-0.0876,,,
UNP,US,2024-02-28,1.3,0.0,-0.3079,0.2064,0.1016,,,
UNP,US,2024-05-31,1.3,0.0,-0.4711,0.0965,0.3746,0.00371,0.009885,-0.006175
UNP,US,2024-08-30,1.34,0.0,-0.5055,0.0238,0.4817,0.051168,0.059011,-0.007843
UNP,US,2024-12-09,1.34,0.0,-0.5651,0.0086,0.5565,-0.003252,0.004565,-0.001312
UNP,US,2025-02-28,1.34,0.0,-0.0612,0.4882,-0.427,0.022763,0.0319,-0.009137
UNP,US,2025-05-30,1.34,0.0,-0.7146,-0.113,0.6015,-0.02515,-0.016146,0.009004
UNP,US,2025-08-29,1.38,0.0,-0.4273,0.1946,0.2327,-0.016821,-0.007054,0.009766
UNP,US,2025-12-05,1.38,0.0,-0.6448,-0.0636,0.5812,0.012723,0.023154,-0.010431
UNP,US,2026-02-27,1.38,0.0,-1.0021,-0.4847,0.5173,0.070072,0.0817,-0.011628
UNP,US,2026-05-29,1.38,0.0,-1.015,-0.5007,0.5143,0.049528,0.060326,-0.010798
ETN,US,2023-08-04,0.86,0.0,0.3823,0.7815,-0.3992,,,
ETN,US,2023-11-03,0.86,0.0,1.1797,1.5838,-0.4042,,,
ETN,US,2024-03-08,0.94,0.0,-0.455,-0.1432,0.3117,,,
ETN,US,2024-05-03,0.94,0.0,1.0277,1.3298,-0.3021,,,
ETN,US,2024-08-05,0.94,0.0,-8.7811,-8.4742,0.307,0.008688,0.012725,-0.004037
ETN,US,2024-11-04,0.94,0.0,-0.7463,-0.467,0.2793,0.087902,0.092778,-0.004876
ETN,US,2025-03-10,1.04,0.0,-3.1932,-2.8386,0.3546,-0.037174,-0.033112,0.004062
ETN,US,2025-05-05,1.04,0.0,-1.1811,-0.837,0.3441,0.003399,0.008834,-0.005435
ETN,US,2025-08-07,1.04,0.0,0.5137,0.8065,-0.2927,0.07989,0.085893,-0.006003
ETN,US,2025-11-05,1.04,0.0,-0.0291,0.2469,-0.2178,0.091714,0.097605,-0.005891
ETN,US,2026-03-10,1.1,0.0,-0.0565,0.2551,-0.1986,0.041005,0.046141,-0.005136
ETN,US,2026-05-08,1.1,0.0,0.3533,0.6306,-0.2773,0.083635,0.089606,-0.005971
LOW,US,2023-10-24,1.1,0.0,-0.1168,0.4699,-0.3531,,,
LOW,US,2024-01-23,1.1,0.0,-0.5003,0.0,0.5003,,,
LOW,US,2024-04-23,1.1,0.0,0.0,0.478,-0.478,,,
LOW,US,2024-07-24,1.15,0.0,-0.7637,-0.2825,0.4812,0.023067,0.029391,-0.006324
LOW,US,2024-10-23,1.15,0.0,-0.5731,-0.1513,0.4218,0.085185,0.092596,-0.007411
LOW,US,2025-01-22,1.15,0.0,-0.6809,-0.247,0.434,0.040402,0.047665,-0.007263
LOW,US,2025-04-23,1.15,0.0,1.3968,1.9319,-0.5351,-0.043327,-0.036428,0.006899
LOW,US,2025-07-23,1.2,0.0,-0.0661,0.4654,-0.3992,-0.012453,-0.004363,0.00809
LOW,US,2025-10-22,1.2,0.0,-0.4036,0.086,0.3176,0.00998,0.018517,-0.008537
LOW,US,2026-01-21,1.2,0.0,-0.3577,0.0898,0.2679,0.076323,0.085969,-0.009646
LOW,US,2026-04-22,1.2,0.0,0.3304,0.812,-0.4816,0.001546,0.009975,-0.008428
LOW,US,2026-07-22,1.25,0.0,-0.0049,0.6131,-0.6082,-0.070399,-0.062295,0.008104
T,US,2023-10-06,0.278,0.0,-2.7647,-0.9071,1.8576,,,
T,US,2024-01-09,0.278,0.0,-2.0208,-0.4225,1.5983,,,
T,US,2024-04-09,0.278,0.0,-1.4493,0.1649,1.2843,,,
T,US,2024-07-10,0.278,0.0,-1.2234,0.2591,0.9643,0.071396,0.092869,-0.021473
T,US,2024-10-10,0.278,0.0,-1.5048,-0.2402,1.2646,0.106552,0.129777,-0.023225
T,US,2025-01-10,0.278,0.0,-1.3526,-0.1005,1.2521,0.075121,0.097398,-0.022278
T,US,2025-04-10,0.278,0.0,-0.8689,0.1833,0.6856,0.137387,0.160598,-0.02321
T,US,2025-07-10,0.278,0.0,-1.21,-0.2228,0.9871,0.112546,0.133726,-0.02118
T,US,2025-10-10,0.278,0.0,-0.9962,0.0697,0.9265,0.036239,0.054518,-0.018278
T,US,2026-01-12,0.278,0.0,-0.9587,0.2024,0.7563,-0.01293,0.004791,0.008139
T,US,2026-04-10,0.278,0.0,-1.1922,-0.1581,1.0341,0.026823,0.046038,-0.019215
T,US,2026-07-10,0.278,0.0,-1.9962,-0.6839,1.3123,-0.074196,-0.056929,0.017267
GE,US,2023-09-25,0.063847,0.0,-0.4764,-0.4048,0.0716,,,
GE,US,2023-12-27,0.063847,0.0,-0.4472,-0.3847,0.0625,,,
GE,US,2024-04-02,0.0,1.253,0.4129,0.4129,0.0,,,
GE,US,2024-04-12,0.28,0.0,-1.1289,-0.953,0.1759,,,
GE,US,2024-07-11,0.28,0.0,-0.3078,-0.139,0.1688,0.180909,0.183044,-0.002135
GE,US,2024-09-26,0.28,0.0,0.037,0.1851,-0.1482,0.204559,0.207133,-0.002574
GE,US,2024-12-27,0.28,0.0,-0.8307,-0.6691,0.1616,0.090191,0.092575,-0.002384
GE,US,2025-03-10,0.36,0.0,-2.3988,-2.2172,0.1816,0.121353,0.124359,-0.003006
GE,US,2025-07-07,0.36,0.0,0.2592,0.4056,-0.1464,0.205535,0.20856,-0.003025
GE,US,2025-09-29,0.36,0.0,0.4678,0.5906,-0.1228,0.228719,0.231642,-0.002923
GE,US,2025-12-29,0.36,0.0,-0.5712,-0.4575,0.1137,0.182444,0.184985,-0.002541
GE,US,2026-03-09,0.47,0.0,-0.9966,-0.8523,0.1442,0.150072,0.152783,-0.002711
GE,US,2026-07-06,0.47,0.0,-0.0927,0.0318,0.0609,0.202027,0.204692,-0.002665
AXP,US,2023-10-05,0.6,0.0,-0.7161,-0.3082,0.4079,,,
AXP,US,2024-01-04,0.6,0.0,-0.1664,0.1561,0.0102,,,
AXP,US,2024-04-04,0.7,0.0,1.1075,1.4208,-0.3133,,,
AXP,US,2024-07-05,0.7,0.0,0.0,0.2978,-0.2978,0.110354,0.114644,-0.00429
AXP,US,2024-10-04,0.7,0.0,1.3627,1.6275,-0.2649,0.159999,0.164832,-0.004833
AXP,US,2025-01-03,0.7,0.0,0.7539,0.9908,-0.2369,0.157437,0.162182,-0.004746
AXP,US,2025-04-04,0.82,0.0,-3.9948,-3.6761,0.3187,-0.02707,-0.023164,0.003907
AXP,US,2025-07-03,0.82,0.0,-0.086,0.1663,-0.0803,0.137929,0.143268,-0.005339
AXP,US,2025-10-10,0.82,0.0,0.2343,0.4882,-0.254,0.073967,0.078593,-0.004627
AXP,US,2026-01-02,0.82,0.0,-0.1216,0.1002,0.0214,0.127242,0.132157,-0.004916
AXP,US,2026-04-02,0.95,0.0,-2.007,-1.6972,0.3098,-0.010328,-0.006051,0.004277
AXP,US,2026-07-02,0.95,0.0,0.4224,0.6973,-0.2749,0.066779,0.071913,-0.005134
SYK,US,2023-09-28,0.75,0.0,0.0037,0.2859,-0.2822,,,
SYK,US,2023-12-28,0.8,0.0,-0.5752,-0.3085,0.2667,,,
SYK,US,2024-03-27,0.8,0.0,0.4595,0.6894,-0.2299,,,
SYK,US,2024-06-28,0.8,0.0,0.1351,0.3709,-0.2358,0.045952,0.048985,-0.003033
SYK,US,2024-09-30,0.8,0.0,-0.4275,-0.2059,0.2216,0.062657,0.066111,-0.003455
SYK,US,2024-12-31,0.84,0.0,-0.0994,0.1328,-0.0334,0.037709,0.041257,-0.003548
SYK,US,2025-03-31,0.84,0.0,-0.8148,-0.5857,0.2291,0.03697,0.040745,-0.003775
SYK,US,2025-06-30,0.84,0.0,0.0559,0.2699,-0.214,0.058642,0.062655,-0.004013
SYK,US,2025-09-30,0.84,0.0,-0.1893,0.0379,0.1513,0.009284,0.013034,-0.003749
SYK,US,2025-12-31,0.88,0.0,-0.0537,0.1953,-0.1417,-0.016214,-0.012425,0.003788
SYK,US,2026-03-31,0.88,0.0,0.276,0.5473,-0.2713,-0.046275,-0.042421,0.003855
SYK,US,2026-06-30,0.88,0.0,-1.183,-0.9192,0.2638,-0.049476,-0.045365,0.004111
BLK,US,2023-09-07,5.0,0.0,-1.6566,-0.9431,0.7135,,,
BLK,US,2023-12-06,5.0,0.0,0.0292,0.6967,-0.6675,,,
BLK,US,2024-03-06,5.1,0.0,-0.1318,0.4879,-0.3561,,,
BLK,US,2024-06-07,5.1,0.0,-1.3924,-0.7422,0.6502,0.016599,0.024039,-0.00744
BLK,US,2024-09-09,5.1,0.0,0.7521,1.3483,-0.5962,0.070989,0.080181,-0.009192
BLK,US,2024-12-05,5.1,0.0,-0.4831,0.0097,0.4734,0.132048,0.142113,-0.010065
BLK,US,2025-03-07,5.21,0.0,-0.6888,-0.1467,0.5421,0.041741,0.050711,-0.00897
BLK,US,2025-06-05,5.21,0.0,0.0101,0.5398,-0.5297,0.053846,0.063385,-0.00954
BLK,US,2025-09-05,5.21,0.0,-0.0947,0.377,-0.2823,0.08289,0.092546,-0.009656
BLK,US,2025-12-05,5.21,0.0,-0.6592,-0.1756,0.4835,0.043005,0.05188,-0.008875
BLK,US,2026-03-06,5.73,0.0,-4.2232,-3.69,0.5332,-0.028744,-0.02059,0.008154
BLK,US,2026-06-05,5.73,0.0,-1.0376,-0.4799,0.5577,-0.01006,-0.001127,0.008934
MDT,US,2023-09-21,0.69,0.0,-1.0678,-0.2228,0.845,,,
MDT,US,2023-12-19,0.69,0.0,-1.0715,-0.2428,0.8287,,,
MDT,US,2024-03-21,0.69,0.0,-0.5593,0.2639,0.2953,,,
MDT,US,2024-06-28,0.7,0.0,-0.7437,0.1399,0.6039,-0.016797,-0.007247,0.009551
MDT,US,2024-09-27,0.7,0.0,-0.1006,0.6873,-0.5867,0.043205,0.055264,-0.012059
MDT,US,2024-12-27,0.7,0.0,-1.299,-0.445,0.854,-0.016145,-0.004222,0.011923
MDT,US,2025-03-28,0.7,0.0,-1.27,-0.4871,0.7829,0.015589,0.028875,-0.013286
MDT,US,2025-06-27,0.71,0.0,-0.789,0.0351,0.754,0.00621,0.01999,-0.013781
MDT,US,2025-09-26,0.71,0.0,-0.4772,0.2778,0.1994,0.042624,0.05728,-0.014656
MDT,US,2025-12-26,0.71,0.0,-0.5757,0.1553,0.4204,0.038379,0.052601,-0.014223
MDT,US,2026-03-27,0.71,0.0,-0.3992,0.414,-0.0148,-0.022923,-0.009955,0.012968
MDT,US,2026-06-26,0.72,0.0,-0.8445,0.0501,0.7944,-0.042489,-0.028934,0.013556
GILD,US,2023-09-14,0.75,0.0,-0.6726,0.3004,0.3722,,,
GILD,US,2023-12-14,0.75,0.0,-0.8304,0.0729,0.7576,,,
GILD,US,2024-03-14,0.77,0.0,-1.6065,-0.5987,1.0079,,,
GILD,US,2024-06-14,0.77,0.0,-1.2744,-0.0637,1.2107,-0.064026,-0.052816,0.01121
GILD,US,2024-09-13,0.77,0.0,-1.455,-0.5341,0.921,0.056286,0.07202,-0.015734
GILD,US,2024-12-13,0.77,0.0,-0.7794,0.0546,0.7248,0.0864,0.10276,-0.01636
GILD,US,2025-03-14,0.79,0.0,-0.4058,0.2932,0.1126,0.162557,0.17993,-0.017374
GILD,US,2025-06-13,0.79,0.0,-1.3744,-0.6741,0.7003,0.109649,0.124833,-0.015184
GILD,US,2025-09-15,0.79,0.0,-0.7682,-0.0791,0.6891,0.083551,0.097507,-0.013957
GILD,US,2025-12-15,0.79,0.0,1.3289,1.9982,-0.6693,0.082142,0.095445,-0.013304
GILD,US,2026-03-13,0.82,0.0,1.1294,1.7037,-0.5743,0.147765,0.161501,-0.013736
GILD,US,2026-06-15,0.82,0.0,-0.2389,0.4168,-0.1779,0.026756,0.037905,-0.011149
ELV,US,2023-09-07,1.48,0.0,0.3004,0.6344,-0.334,,,
ELV,US,2023-12-05,1.48,0.0,-0.4016,-0.0955,0.3061,,,
ELV,US,2024-03-07,1.63,0.0,0.2615,0.5863,-0.3248,,,
ELV,US,2024-06-10,1.63,0.0,-0.1392,0.1638,-0.0246,0.052521,0.056331,-0.00381
ELV,US,2024-09-10,1.63,0.0,-0.0441,0.2565,-0.2123,0.045693,0.050007,-0.004314
ELV,US,2024-12-05,1.63,0.0,-0.115,0.2936,-0.1787,-0.096707,-0.092649,0.004058
ELV,US,2025-03-10,1.71,0.0,-0.1514,0.2673,-0.1159,-0.055609,-0.050274,0.005335
ELV,US,2025-06-10,1.71,0.0,-0.4338,0.0052,0.4286,-0.070904,-0.065157,0.005747
ELV,US,2025-09-10,1.71,0.0,-1.5456,-1.0084,0.5372,-0.129174,-0.123223,0.005951
ELV,US,2025-12-05,1.71,0.0,-0.057,0.4581,-0.4012,-0.077735,-0.070279,0.007456
ELV,US,2026-03-10,1.72,0.0,2.3082,2.9389,-0.6307,-0.12626,-0.118964,0.007296
ELV,US,2026-06-10,1.72,0.0,0.1343,0.5417,-0.4074,0.046142,0.056256,-0.010114
DE,US,2023-09-28,1.35,0.0,-0.0937,0.2585,-0.1648,,,
DE,US,2023-12-28,1.47,0.0,-0.1967,0.17,0.0267,,,
DE,US,2024-03-27,1.47,0.0,-0.1305,0.2393,-0.1088,,,
DE,US,2024-06-28,1.47,0.0,0.3716,0.7647,-0.3931,-0.019575,-0.015249,0.004326
DE,US,2024-09-30,1.47,0.0,-0.4785,-0.1272,0.3512,0.040916,0.046392,-0.005476
DE,US,2024-12-31,1.62,0.0,0.2025,0.5863,-0.3837,0.035235,0.041119,-0.005884
DE,US,2025-03-31,1.62,0.0,-0.9778,-0.6319,0.346,0.06595,0.072325,-0.006375
DE,US,2025-06-30,1.62,0.0,-0.261,0.0547,0.2063,0.084321,0.090767,-0.006446
DE,US,2025-09-30,1.62,0.0,-0.5349,-0.1876,0.3474,0.00715,0.01284,-0.00569
DE,US,2025-12-31,1.62,0.0,-0.6277,-0.284,0.3437,0.010487,0.016362,-0.005875
DE,US,2026-03-31,1.62,0.0,0.8101,1.1049,-0.2949,0.08089,0.087218,-0.006327
DE,US,2026-06-30,1.62,0.0,-0.0734,0.1856,-0.1122,0.122164,0.128497,-0.006333
ADI,US,2023-09-01,0.86,0.0,0.4511,0.9286,-0.4775,,,
ADI,US,2023-12-01,0.86,0.0,-0.3326,0.137,0.1957,,,
ADI,US,2024-03-04,0.92,0.0,-0.1682,0.3022,-0.134,,,
ADI,US,2024-06-04,0.92,0.0,-0.1507,0.2464,-0.0957,0.110343,0.11623,-0.005887
ADI,US,2024-09-03,0.92,0.0,-2.6188,-2.2358,0.383,0.04904,0.054884,-0.005845
ADI,US,2024-12-09,0.92,0.0,-1.022,-0.6029,0.4191,0.031304,0.037444,-0.00614
ADI,US,2025-03-04,0.99,0.0,0.8445,1.2833,-0.4388,0.041307,0.04833,-0.007023
ADI,US,2025-06-04,0.99,0.0,0.6409,1.0992,-0.4582,0.026681,0.034078,-0.007397
ADI,US,2025-09-02,0.99,0.0,-1.914,-1.526,0.3879,0.077979,0.086037,-0.008059
ADI,US,2025-12-08,0.99,0.0,0.1742,0.528,-0.3538,0.12548,0.133655,-0.008175
ADI,US,2026-03-03,1.1,0.0,-3.7627,-3.4613,0.3013,0.193563,0.201948,-0.008385
ADI,US,2026-06-02,1.1,0.0,1.6911,1.9697,-0.2785,0.262101,0.270093,-0.007992
