ticker,market,kind,profile,signal_date,price,target,return_pct_needed,predicted_confidence,predicted_days,hit,days_to_hit,stop_first,actionable,realized_return_pct,price_bucket,liquidity_bucket,volatility_bucket,average_turnover,atr_pct,next_open_gap_pct,trend_score,downside_risk_score,breakout_probability_pct,volatility_expanding,strategy_eligible
005930.KS,KRX,risk,conservative,2026-03-27,179530.015625,189250.0,5.41,70.0,10.8,False,,True,True,-2.1,100k_500k,liquid,high,6419615466690.76,5.168,-4.856,1.0,31.0,8.0,False,True
005930.KS,KRX,risk,balanced,2026-03-27,179530.015625,199250.0,10.98,43.5,34.8,False,,True,True,-0.9,100k_500k,liquid,high,6419615466690.76,5.168,-4.856,1.0,31.0,8.0,False,True
005930.KS,KRX,risk,aggressive,2026-03-27,179530.015625,217000.0,20.87,33.9,65.4,True,14.0,False,True,26.64,100k_500k,liquid,high,6419615466690.76,5.168,-4.856,1.0,31.0,8.0,False,True
005930.KS,KRX,pullback,pullback_main,2026-03-27,179530.015625,222294.0,23.82,49.7,,True,19.0,False,True,29.74,100k_500k,liquid,high,6419615466690.76,5.168,-4.856,,,,,True
005930.KS,KRX,pullback,pullback_ext,2026-03-27,179530.015625,256295.0,42.76,32.2,,True,26.0,False,True,49.65,100k_500k,liquid,high,6419615466690.76,5.168,-4.856,,,,,True
000660.KS,KRX,risk,conservative,2025-06-30,290721.84375,299750.0,3.11,73.3,4.7,True,9.0,False,True,3.06,100k_500k,liquid,high,1081612419417.44,4.152,-0.342,4.0,15.0,92.0,True,True
000660.KS,KRX,risk,balanced,2025-06-30,290721.84375,320000.0,10.07,47.2,18.7,False,,True,True,-15.58,100k_500k,liquid,high,1081612419417.44,4.152,-0.342,4.0,15.0,92.0,True,True
000660.KS,KRX,risk,aggressive,2025-06-30,290721.84375,347250.0,19.44,38.9,43.4,False,,True,True,-4.88,100k_500k,liquid,high,1081612419417.44,4.152,-0.342,4.0,15.0,92.0,True,True
000660.KS,KRX,pullback,pullback_main,2025-06-30,290721.84375,297193.0,2.23,54.0,,False,,True,True,-8.39,100k_500k,liquid,high,1081612419417.44,4.152,-0.342,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-06-30,290721.84375,380931.0,31.03,37.2,,False,,True,True,-8.39,100k_500k,liquid,high,1081612419417.44,4.152,-0.342,,,,,True
000660.KS,KRX,risk,conservative,2025-07-21,271307.1875,283750.0,4.59,69.7,8.4,False,,True,True,-4.19,100k_500k,liquid,high,1211508054550.2,4.26,0.183,2.0,57.0,19.8,False,True
000660.KS,KRX,risk,balanced,2025-07-21,271307.1875,298000.0,9.84,43.2,27.7,False,,True,True,-5.2,100k_500k,liquid,high,1211508054550.2,4.26,0.183,2.0,57.0,19.8,False,True
000660.KS,KRX,risk,aggressive,2025-07-21,271307.1875,318750.0,17.49,33.3,53.2,False,,True,True,-7.04,100k_500k,liquid,high,1211508054550.2,4.26,0.183,2.0,57.0,19.8,False,True
000660.KS,KRX,pullback,pullback_main,2025-07-21,271307.1875,305158.0,12.48,53.7,,False,,True,True,-9.09,100k_500k,liquid,high,1211508054550.2,4.26,0.183,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-07-21,271307.1875,387308.0,42.76,35.4,,False,,True,True,-9.09,100k_500k,liquid,high,1211508054550.2,4.26,0.183,,,,,True
000660.KS,KRX,risk,conservative,2025-08-11,265831.3125,278250.0,4.67,71.0,9.7,False,,True,True,-8.77,100k_500k,liquid,normal,873724068393.28,3.464,0.375,2.0,42.0,24.6,False,True
000660.KS,KRX,risk,balanced,2025-08-11,265831.3125,292000.0,9.84,44.9,31.1,False,,True,True,-5.11,100k_500k,liquid,normal,873724068393.28,3.464,0.375,2.0,42.0,24.6,False,True
000660.KS,KRX,risk,aggressive,2025-08-11,265831.3125,313000.0,17.74,39.7,59.5,False,,True,True,-6.71,100k_500k,liquid,normal,873724068393.28,3.464,0.375,2.0,42.0,24.6,False,True
000660.KS,KRX,pullback,pullback_main,2025-08-11,265831.3125,305158.0,14.79,63.9,,False,,True,True,-7.68,100k_500k,liquid,normal,873724068393.28,3.464,0.375,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-08-11,265831.3125,377515.0,42.01,43.7,,False,,True,True,-7.68,100k_500k,liquid,normal,873724068393.28,3.464,0.375,,,,,True
000660.KS,KRX,risk,conservative,2025-09-02,259734.359375,270750.0,4.24,69.0,13.4,True,3.0,False,True,4.24,100k_500k,liquid,normal,698872455518.42,3.451,-0.384,1.0,34.0,8.0,False,True
000660.KS,KRX,risk,balanced,2025-09-02,259734.359375,284500.0,9.53,43.5,42.4,True,5.0,False,True,9.56,100k_500k,liquid,normal,698872455518.42,3.451,-0.384,1.0,34.0,8.0,False,True
000660.KS,KRX,risk,aggressive,2025-09-02,259734.359375,302500.0,16.47,37.6,81.8,True,6.0,False,True,16.51,100k_500k,liquid,normal,698872455518.42,3.451,-0.384,1.0,34.0,8.0,False,True
000660.KS,KRX,pullback,pullback_main,2025-09-02,259734.359375,305158.0,17.49,57.9,,True,7.0,False,True,17.54,100k_500k,liquid,normal,698872455518.42,3.451,-0.384,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-09-02,259734.359375,341996.0,31.67,39.3,,True,10.0,False,True,31.78,100k_500k,liquid,normal,698872455518.42,3.451,-0.384,,,,,True
000660.KS,KRX,risk,conservative,2025-09-24,356449.25,367500.0,3.1,74.1,4.5,True,6.0,False,True,4.31,100k_500k,liquid,high,1112368752835.58,4.081,-1.538,4.0,15.0,92.0,True,True
000660.KS,KRX,risk,balanced,2025-09-24,356449.25,391750.0,9.9,47.9,18.8,True,6.0,False,True,11.22,100k_500k,liquid,high,1112368752835.58,4.081,-1.538,4.0,15.0,92.0,True,True
000660.KS,KRX,risk,aggressive,2025-09-24,356449.25,424500.0,19.09,39.9,43.6,False,,True,True,-3.6,100k_500k,liquid,high,1112368752835.58,4.081,-1.538,4.0,15.0,92.0,True,True
000660.KS,KRX,pullback,pullback_main,2025-09-24,356449.25,362930.0,1.82,55.0,,True,6.0,False,True,3.01,100k_500k,liquid,high,1112368752835.58,4.081,-1.538,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-09-24,356449.25,436474.0,22.45,38.1,,True,7.0,False,True,23.96,100k_500k,liquid,high,1112368752835.58,4.081,-1.538,,,,,True
000660.KS,KRX,risk,conservative,2025-10-22,480084.8125,498250.0,3.78,73.6,4.6,True,2.0,False,True,5.92,100k_500k,liquid,high,1590815416914.88,5.025,-2.388,4.0,15.0,75.5,True,True
000660.KS,KRX,risk,balanced,2025-10-22,480084.8125,538500.0,12.17,47.5,18.3,True,5.0,False,True,14.51,100k_500k,liquid,high,1590815416914.88,5.025,-2.388,4.0,15.0,75.5,True,True
000660.KS,KRX,risk,aggressive,2025-10-22,480084.8125,593000.0,23.52,39.0,43.1,True,8.0,False,True,26.14,100k_500k,liquid,high,1590815416914.88,5.025,-2.388,4.0,15.0,75.5,True,True
000660.KS,KRX,pullback,pullback_main,2025-10-22,480084.8125,500525.0,4.26,53.5,,True,2.0,False,True,6.41,100k_500k,liquid,high,1590815416914.88,5.025,-2.388,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-10-22,480084.8125,659101.0,37.29,37.1,,True,49.0,False,True,40.25,100k_500k,liquid,high,1590815416914.88,5.025,-2.388,,,,,True
000660.KS,KRX,risk,conservative,2025-11-12,615186.5,644500.0,4.76,73.7,5.6,True,33.0,False,True,6.09,over_500k,liquid,high,2582726189144.45,5.644,-1.621,4.0,14.0,80.0,False,True
000660.KS,KRX,risk,balanced,2025-11-12,615186.5,710000.0,15.41,47.6,22.1,False,,True,True,-11.26,over_500k,liquid,high,2582726189144.45,5.644,-1.621,4.0,14.0,80.0,False,True
000660.KS,KRX,risk,aggressive,2025-11-12,615186.5,798000.0,29.72,38.2,53.3,False,,True,True,-6.55,over_500k,liquid,high,2582726189144.45,5.644,-1.621,4.0,14.0,80.0,False,True
000660.KS,KRX,pullback,pullback_main,2025-11-12,615186.5,644101.0,4.7,53.6,,False,,True,True,-10.23,over_500k,liquid,high,2582726189144.45,5.644,-1.621,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-11-12,615186.5,891409.0,44.9,37.4,,False,,True,True,-10.23,over_500k,liquid,high,2582726189144.45,5.644,-1.621,,,,,True
000660.KS,KRX,risk,conservative,2025-12-03,550771.75,587500.0,6.67,69.4,10.1,True,5.0,False,True,8.24,over_500k,liquid,high,2444759224302.31,5.747,-1.812,2.0,46.0,8.0,False,True
000660.KS,KRX,risk,balanced,2025-12-03,550771.75,623000.0,13.11,42.9,31.8,True,17.0,False,True,14.8,over_500k,liquid,high,2444759224302.31,5.747,-1.812,2.0,46.0,8.0,False,True
000660.KS,KRX,risk,aggressive,2025-12-03,550771.75,689500.0,25.19,33.1,59.4,True,20.0,False,True,27.1,over_500k,liquid,high,2444759224302.31,5.747,-1.812,2.0,46.0,8.0,False,True
000660.KS,KRX,pullback,pullback_main,2025-12-03,550771.75,644101.0,16.95,58.9,,True,18.0,False,True,18.7,over_500k,liquid,high,2444759224302.31,5.747,-1.812,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-12-03,550771.75,851986.0,54.69,39.1,,True,37.0,False,True,57.14,over_500k,liquid,high,2444759224302.31,5.747,-1.812,,,,,True
000660.KS,KRX,risk,conservative,2025-12-24,586691.6875,607500.0,3.55,74.7,5.6,True,2.0,False,True,2.1,over_500k,liquid,high,1671091333914.22,4.13,1.02,4.0,7.0,26.2,False,True
000660.KS,KRX,risk,balanced,2025-12-24,586691.6875,653000.0,11.3,47.6,22.9,True,3.0,False,True,9.78,over_500k,liquid,high,1671091333914.22,4.13,1.02,4.0,7.0,26.2,False,True
000660.KS,KRX,risk,aggressive,2025-12-24,586691.6875,714000.0,21.7,36.7,54.3,True,6.0,False,True,20.07,over_500k,liquid,high,1671091333914.22,4.13,1.02,4.0,7.0,26.2,False,True
000660.KS,KRX,pullback,pullback_main,2025-12-24,586691.6875,644101.0,9.79,56.8,,True,3.0,False,True,8.28,over_500k,liquid,high,1671091333914.22,4.13,1.02,,,,,True
000660.KS,KRX,pullback,pullback_ext,2025-12-24,586691.6875,836967.0,42.66,37.6,,True,22.0,False,True,40.82,over_500k,liquid,high,1671091333914.22,4.13,1.02,,,,,True
000660.KS,KRX,risk,conservative,2026-01-19,762300.0,789000.0,3.5,75.1,5.2,True,6.0,False,True,3.1,over_500k,liquid,high,2683211937912.99,4.123,0.0,4.0,7.0,87.6,False,True
000660.KS,KRX,risk,balanced,2026-01-19,762300.0,848000.0,11.24,48.7,20.5,True,7.0,False,True,10.84,over_500k,liquid,high,2683211937912.99,4.123,0.0,4.0,7.0,87.6,False,True
000660.KS,KRX,risk,aggressive,2026-01-19,762300.0,927500.0,21.67,39.7,48.8,True,9.0,False,True,21.27,over_500k,liquid,high,2683211937912.99,4.123,0.0,4.0,7.0,87.6,False,True
000660.KS,KRX,pullback,pullback_main,2026-01-19,762300.0,786247.0,3.14,55.2,,True,6.0,False,True,2.74,over_500k,liquid,high,2683211937912.99,4.123,0.0,,,,,True
000660.KS,KRX,pullback,pullback_ext,2026-01-19,762300.0,983773.0,29.05,38.6,,True,23.0,False,True,28.65,over_500k,liquid,high,2683211937912.99,4.123,0.0,,,,,True
000660.KS,KRX,risk,conservative,2026-02-09,885026.375,920500.0,4.01,73.0,4.0,True,6.0,False,True,2.79,over_500k,liquid,high,3909293469251.96,6.032,0.789,3.0,34.0,60.5,True,True
000660.KS,KRX,risk,balanced,2026-02-09,885026.375,1000000.0,12.99,47.2,16.5,True,8.0,False,True,11.71,over_500k,liquid,high,3909293469251.96,6.032,0.789,3.0,34.0,60.5,True,True
000660.KS,KRX,risk,aggressive,2026-02-09,885026.375,1107500.0,25.14,38.8,38.6,False,,True,True,-8.47,over_500k,liquid,high,3909293469251.96,6.032,0.789,3.0,34.0,60.5,True,True
000660.KS,KRX,pullback,pullback_main,2026-02-09,885026.375,928928.0,4.96,59.3,,True,6.0,False,True,3.74,over_500k,liquid,high,3909293469251.96,6.032,0.789,,,,,True
000660.KS,KRX,pullback,pullback_ext,2026-02-09,885026.375,1194298.0,34.94,39.4,,True,47.0,False,True,33.49,over_500k,liquid,high,3909293469251.96,6.032,0.789,,,,,True
000660.KS,KRX,risk,conservative,2026-03-06,923645.25,997500.0,8.0,71.0,9.2,True,7.0,False,True,16.86,over_500k,liquid,high,4414609889219.45,6.867,-7.9,2.0,38.0,20.7,False,True
000660.KS,KRX,risk,balanced,2026-03-06,923645.25,1069000.0,15.74,44.2,28.8,False,,False,False,,over_500k,liquid,high,4414609889219.45,6.867,-7.9,2.0,38.0,20.7,False,True
000660.KS,KRX,risk,aggressive,2026-03-06,923645.25,1201500.0,30.08,35.0,53.8,False,,True,True,-2.48,over_500k,liquid,high,4414609889219.45,6.867,-7.9,2.0,38.0,20.7,False,True
000660.KS,KRX,pullback,pullback_main,2026-03-06,923645.25,1098578.0,18.94,57.0,,True,27.0,False,True,28.74,over_500k,liquid,high,4414609889219.45,6.867,-7.9,,,,,True
000660.KS,KRX,pullback,pullback_ext,2026-03-06,923645.25,1453771.0,57.39,37.6,,True,41.0,False,True,70.5,over_500k,liquid,high,4414609889219.45,6.867,-7.9,,,,,True
000660.KS,KRX,risk,conservative,2026-03-27,932641.75,995000.0,6.69,69.8,10.9,False,,True,True,-3.82,over_500k,liquid,high,4573968034400.44,6.354,-7.074,1.0,38.0,8.0,False,True
000660.KS,KRX,risk,balanced,2026-03-27,932641.75,1058500.0,13.49,43.4,34.8,False,,False,False,,over_500k,liquid,high,4573968034400.44,6.354,-7.074,1.0,38.0,8.0,False,True
000660.KS,KRX,risk,aggressive,2026-03-27,932641.75,1171500.0,25.61,33.7,65.0,False,,True,True,-2.55,over_500k,liquid,high,4573968034400.44,6.354,-7.074,1.0,38.0,8.0,False,True
000660.KS,KRX,pullback,pullback_main,2026-03-27,932641.75,1098578.0,17.79,54.3,,False,,True,True,-3.32,over_500k,liquid,high,4573968034400.44,6.354,-7.074,,,,,True
000660.KS,KRX,pullback,pullback_ext,2026-03-27,932641.75,1419633.0,52.22,35.5,,False,,True,True,-3.32,over_500k,liquid,high,4573968034400.44,6.354,-7.074,,,,,True
373220.KS,KRX,risk,conservative,2025-06-30,297000.0,305750.0,2.95,74.0,5.5,True,3.0,False,True,2.72,100k_500k,liquid,normal,73837532750.0,3.319,-0.168,3.0,24.0,58.2,False,True
373220.KS,KRX,risk,balanced,2025-06-30,297000.0,326250.0,9.85,48.2,22.0,True,5.0,False,True,9.63,100k_500k,liquid,normal,73837532750.0,3.319,-0.168,3.0,24.0,58.2,False,True
373220.KS,KRX,risk,aggressive,2025-06-30,297000.0,353000.0,18.86,42.9,53.4,True,18.0,False,True,18.66,100k_500k,liquid,normal,73837532750.0,3.319,-0.168,3.0,24.0,58.2,False,True
373220.KS,KRX,pullback,pullback_main,2025-06-30,297000.0,353000.0,18.86,62.1,,True,18.0,False,True,18.66,100k_500k,liquid,normal,73837532750.0,3.319,-0.168,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-06-30,297000.0,386500.0,30.13,42.4,,True,21.0,False,True,29.95,100k_500k,liquid,normal,73837532750.0,3.319,-0.168,,,,,True
373220.KS,KRX,risk,conservative,2025-07-21,331000.0,350000.0,5.74,77.3,9.8,True,3.0,False,True,4.71,100k_500k,liquid,normal,91144596000.0,3.604,0.604,4.0,0.0,87.5,False,True
373220.KS,KRX,risk,balanced,2025-07-21,331000.0,368250.0,11.25,49.9,29.9,True,3.0,False,True,10.19,100k_500k,liquid,normal,91144596000.0,3.604,0.604,4.0,0.0,87.5,False,True
373220.KS,KRX,risk,aggressive,2025-07-21,331000.0,403000.0,21.75,46.2,55.9,True,8.0,False,True,20.62,100k_500k,liquid,normal,91144596000.0,3.604,0.604,4.0,0.0,87.5,False,True
373220.KS,KRX,pullback,pullback_main,2025-07-21,331000.0,350000.0,5.74,64.8,,True,3.0,False,True,4.71,100k_500k,liquid,normal,91144596000.0,3.604,0.604,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-07-21,331000.0,386500.0,16.77,43.6,,True,6.0,False,True,15.67,100k_500k,liquid,normal,91144596000.0,3.604,0.604,,,,,True
373220.KS,KRX,risk,conservative,2025-08-11,389000.0,403000.0,3.6,76.2,5.1,True,41.0,False,True,4.41,100k_500k,liquid,high,145311191350.0,4.196,-1.157,4.0,7.0,92.0,False,True
373220.KS,KRX,risk,balanced,2025-08-11,389000.0,433500.0,11.44,49.3,20.7,False,,True,True,-6.9,100k_500k,liquid,high,145311191350.0,4.196,-1.157,4.0,7.0,92.0,False,True
373220.KS,KRX,risk,aggressive,2025-08-11,389000.0,475000.0,22.11,40.8,48.7,False,,True,True,-4.95,100k_500k,liquid,high,145311191350.0,4.196,-1.157,4.0,7.0,92.0,False,True
373220.KS,KRX,pullback,pullback_main,2025-08-11,389000.0,403000.0,3.6,60.9,,False,,True,True,-7.72,100k_500k,liquid,high,145311191350.0,4.196,-1.157,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-08-11,389000.0,466000.0,19.79,39.7,,False,,True,True,-7.72,100k_500k,liquid,high,145311191350.0,4.196,-1.157,,,,,True
373220.KS,KRX,risk,conservative,2025-09-02,350000.0,362000.0,3.43,66.9,11.9,True,2.0,False,True,2.0,100k_500k,liquid,normal,79115836700.0,2.99,1.0,1.0,58.0,15.8,False,True
373220.KS,KRX,risk,balanced,2025-09-02,350000.0,380250.0,8.64,42.1,42.1,True,21.0,False,True,7.17,100k_500k,liquid,normal,79115836700.0,2.99,1.0,1.0,58.0,15.8,False,True
373220.KS,KRX,risk,aggressive,2025-09-02,350000.0,403250.0,15.21,36.4,88.3,True,26.0,False,True,13.67,100k_500k,liquid,normal,79115836700.0,2.99,1.0,1.0,58.0,15.8,False,True
373220.KS,KRX,pullback,pullback_main,2025-09-02,350000.0,403000.0,15.14,54.0,,True,26.0,False,True,13.6,100k_500k,liquid,normal,79115836700.0,2.99,1.0,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-09-02,350000.0,423394.0,20.97,36.5,,True,27.0,False,True,19.37,100k_500k,liquid,normal,79115836700.0,2.99,1.0,,,,,True
373220.KS,KRX,risk,conservative,2025-09-24,348000.0,360000.0,3.45,69.3,11.7,True,1.0,False,True,2.6,100k_500k,liquid,normal,75601002675.0,2.791,0.431,1.0,34.0,15.3,False,True
373220.KS,KRX,risk,balanced,2025-09-24,348000.0,378250.0,8.69,43.6,40.3,True,6.0,False,True,7.83,100k_500k,liquid,normal,75601002675.0,2.791,0.431,1.0,34.0,15.3,False,True
373220.KS,KRX,risk,aggressive,2025-09-24,348000.0,396750.0,14.01,37.3,82.3,True,6.0,False,True,13.12,100k_500k,liquid,normal,75601002675.0,2.791,0.431,1.0,34.0,15.3,False,True
373220.KS,KRX,pullback,pullback_main,2025-09-24,348000.0,403000.0,15.8,58.4,,True,11.0,False,True,14.91,100k_500k,liquid,normal,75601002675.0,2.791,0.431,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-09-24,348000.0,436000.0,25.29,39.6,,True,12.0,False,True,24.35,100k_500k,liquid,normal,75601002675.0,2.791,0.431,,,,,True
373220.KS,KRX,risk,conservative,2025-10-22,454500.0,480250.0,5.67,75.2,6.4,True,2.0,False,True,6.09,100k_500k,liquid,high,153078414800.0,4.88,-0.77,4.0,15.0,92.0,True,True
373220.KS,KRX,risk,balanced,2025-10-22,454500.0,508000.0,11.77,48.2,20.2,True,4.0,False,True,12.24,100k_500k,liquid,high,153078414800.0,4.88,-0.77,4.0,15.0,92.0,True,True
373220.KS,KRX,risk,aggressive,2025-10-22,454500.0,558500.0,22.88,41.0,39.3,False,,True,True,-5.28,100k_500k,liquid,high,153078414800.0,4.88,-0.77,4.0,15.0,92.0,True,True
373220.KS,KRX,pullback,pullback_main,2025-10-22,454500.0,463085.0,1.89,56.9,,True,2.0,False,True,2.28,100k_500k,liquid,high,153078414800.0,4.88,-0.77,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-10-22,454500.0,518284.0,14.03,39.3,,True,5.0,False,True,14.52,100k_500k,liquid,high,153078414800.0,4.88,-0.77,,,,,True
373220.KS,KRX,risk,conservative,2025-11-12,475500.0,507000.0,6.62,73.9,8.7,False,,True,True,-12.77,100k_500k,liquid,high,241398231100.0,5.025,-0.105,3.0,19.0,64.2,False,True
373220.KS,KRX,risk,balanced,2025-11-12,475500.0,536500.0,12.83,46.7,26.9,False,,True,True,-5.19,100k_500k,liquid,high,241398231100.0,5.025,-0.105,3.0,19.0,64.2,False,True
373220.KS,KRX,risk,aggressive,2025-11-12,475500.0,593000.0,24.71,38.4,50.2,False,,True,True,-7.08,100k_500k,liquid,high,241398231100.0,5.025,-0.105,3.0,19.0,64.2,False,True
373220.KS,KRX,pullback,pullback_main,2025-11-12,475500.0,527000.0,10.83,61.3,,False,,True,True,-10.35,100k_500k,liquid,high,241398231100.0,5.025,-0.105,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-11-12,475500.0,717500.0,50.89,39.9,,False,,True,True,-10.35,100k_500k,liquid,high,241398231100.0,5.025,-0.105,,,,,True
373220.KS,KRX,risk,conservative,2025-12-03,418000.0,438500.0,4.9,68.8,12.7,True,3.0,False,True,3.88,100k_500k,liquid,normal,147967059725.0,3.922,0.598,1.0,40.0,8.0,False,True
373220.KS,KRX,risk,balanced,2025-12-03,418000.0,460250.0,10.11,43.2,40.9,False,,True,True,-5.87,100k_500k,liquid,normal,147967059725.0,3.922,0.598,1.0,40.0,8.0,False,True
373220.KS,KRX,risk,aggressive,2025-12-03,418000.0,496250.0,18.72,37.8,78.2,False,,True,True,-7.71,100k_500k,liquid,normal,147967059725.0,3.922,0.598,1.0,40.0,8.0,False,True
373220.KS,KRX,pullback,pullback_main,2025-12-03,418000.0,517084.0,23.7,53.4,,False,,True,True,-8.79,100k_500k,liquid,normal,147967059725.0,3.922,0.598,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-12-03,418000.0,573794.0,37.27,36.0,,False,,True,True,-8.79,100k_500k,liquid,normal,147967059725.0,3.922,0.598,,,,,True
373220.KS,KRX,risk,conservative,2025-12-24,390500.0,405500.0,3.84,66.7,9.0,False,,True,True,-5.96,100k_500k,liquid,high,155027702050.0,4.353,0.256,0.0,71.0,8.0,False,True
373220.KS,KRX,risk,balanced,2025-12-24,390500.0,425500.0,8.96,41.4,32.0,False,,True,True,-5.38,100k_500k,liquid,high,155027702050.0,4.353,0.256,0.0,71.0,8.0,False,True
373220.KS,KRX,risk,aggressive,2025-12-24,390500.0,460250.0,17.86,32.5,69.0,False,,True,True,-7.23,100k_500k,liquid,high,155027702050.0,4.353,0.256,0.0,71.0,8.0,False,True
373220.KS,KRX,pullback,pullback_main,2025-12-24,390500.0,483678.0,23.86,47.7,,False,,True,True,-9.34,100k_500k,liquid,high,155027702050.0,4.353,0.256,,,,,True
373220.KS,KRX,pullback,pullback_ext,2025-12-24,390500.0,538062.0,37.79,30.9,,False,,True,True,-9.34,100k_500k,liquid,high,155027702050.0,4.353,0.256,,,,,True
373220.KS,KRX,risk,conservative,2026-01-19,398500.0,410000.0,2.89,75.7,5.6,True,1.0,False,True,2.62,100k_500k,liquid,normal,135045661950.0,3.235,-0.125,3.0,24.0,53.0,False,True
373220.KS,KRX,risk,balanced,2026-01-19,398500.0,436750.0,9.6,49.6,21.8,True,7.0,False,True,9.34,100k_500k,liquid,normal,135045661950.0,3.235,-0.125,3.0,24.0,53.0,False,True
373220.KS,KRX,risk,aggressive,2026-01-19,398500.0,472000.0,18.44,43.8,53.2,False,,True,True,-5.49,100k_500k,liquid,normal,135045661950.0,3.235,-0.125,3.0,24.0,53.0,False,True
373220.KS,KRX,pullback,pullback_main,2026-01-19,398500.0,501124.0,25.75,64.1,,False,,True,True,-6.75,100k_500k,liquid,normal,135045661950.0,3.235,-0.125,,,,,True
373220.KS,KRX,pullback,pullback_ext,2026-01-19,398500.0,558033.0,40.03,43.8,,False,,True,True,-6.75,100k_500k,liquid,normal,135045661950.0,3.235,-0.125,,,,,True
373220.KS,KRX,risk,conservative,2026-02-09,394500.0,409000.0,3.68,61.9,7.8,True,3.0,False,True,2.49,100k_500k,liquid,high,180202438325.0,4.952,0.76,0.0,71.0,12.2,True,True
373220.KS,KRX,risk,balanced,2026-02-09,394500.0,429500.0,8.87,38.1,27.6,True,10.0,False,True,7.65,100k_500k,liquid,high,180202438325.0,4.952,0.76,0.0,71.0,12.2,True,True
373220.KS,KRX,risk,aggressive,2026-02-09,394500.0,451000.0,14.32,27.7,53.0,False,,True,True,-7.51,100k_500k,liquid,high,180202438325.0,4.952,0.76,0.0,71.0,12.2,True,True
373220.KS,KRX,pullback,pullback_main,2026-02-09,394500.0,491500.0,24.59,56.6,,False,,True,True,-10.98,100k_500k,liquid,high,180202438325.0,4.952,0.76,,,,,True
373220.KS,KRX,pullback,pullback_ext,2026-02-09,394500.0,527000.0,33.59,37.4,,False,,True,True,-10.98,100k_500k,liquid,high,180202438325.0,4.952,0.76,,,,,True
373220.KS,KRX,risk,conservative,2026-03-06,377500.0,395250.0,4.7,66.3,8.2,False,,True,True,-0.96,100k_500k,liquid,high,162258689000.0,5.402,-4.636,0.0,63.0,8.0,False,True
373220.KS,KRX,risk,balanced,2026-03-06,377500.0,415000.0,9.93,41.2,27.0,False,,True,True,-1.72,100k_500k,liquid,high,162258689000.0,5.402,-4.636,0.0,63.0,8.0,False,True
373220.KS,KRX,risk,aggressive,2026-03-06,377500.0,447250.0,18.48,31.3,51.3,True,32.0,False,True,23.84,100k_500k,liquid,high,162258689000.0,5.402,-4.636,0.0,63.0,8.0,False,True
373220.KS,KRX,pullback,pullback_main,2026-03-06,377500.0,455000.0,20.53,49.7,,True,32.0,False,True,25.99,100k_500k,liquid,high,162258689000.0,5.402,-4.636,,,,,True
373220.KS,KRX,pullback,pullback_ext,2026-03-06,377500.0,522362.0,38.37,32.2,,False,,True,True,-5.27,100k_500k,liquid,high,162258689000.0,5.402,-4.636,,,,,True
373220.KS,KRX,risk,conservative,2026-03-27,394500.0,413000.0,4.69,76.0,6.8,True,1.0,False,True,8.43,100k_500k,liquid,high,147177014000.0,4.278,-3.802,4.0,17.0,47.0,False,True
373220.KS,KRX,risk,balanced,2026-03-27,394500.0,440500.0,11.66,48.4,23.1,True,17.0,False,True,15.67,100k_500k,liquid,high,147177014000.0,4.278,-3.802,4.0,17.0,47.0,False,True
373220.KS,KRX,risk,aggressive,2026-03-27,394500.0,483500.0,22.56,38.7,48.7,True,18.0,False,True,27.0,100k_500k,liquid,high,147177014000.0,4.278,-3.802,4.0,17.0,47.0,False,True
373220.KS,KRX,pullback,pullback_main,2026-03-27,394500.0,455000.0,15.34,60.7,,True,17.0,False,True,19.49,100k_500k,liquid,high,147177014000.0,4.278,-3.802,,,,,True
373220.KS,KRX,pullback,pullback_ext,2026-03-27,394500.0,527000.0,33.59,40.0,,False,,True,True,-5.34,100k_500k,liquid,high,147177014000.0,4.278,-3.802,,,,,True
207940.KS,KRX,risk,conservative,2025-06-30,1525235.625,1558000.0,2.15,66.0,14.4,True,2.0,False,True,1.54,over_500k,liquid,normal,73058271508.87,1.692,0.202,0.0,82.0,11.3,False,True
207940.KS,KRX,risk,balanced,2025-06-30,1525235.625,1636000.0,7.26,40.0,54.2,True,8.0,False,True,6.65,over_500k,liquid,normal,73058271508.87,1.692,0.202,0.0,82.0,11.3,False,True
207940.KS,KRX,risk,aggressive,2025-06-30,1525235.625,1718000.0,12.64,29.9,128.5,True,18.0,False,True,12.01,over_500k,liquid,normal,73058271508.87,1.692,0.202,0.0,82.0,11.3,False,True
